host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_has_profile_pic,host_identity_verified
404789836,Taylor,01-06-2021,US,within an hour,100,88,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
404810984,Koby,02-06-2021,"Dallas, Texas, United States",within an hour,100,98,FALSE,Old East Dallas,0,TRUE,FALSE
213225028,Francisco,02-09-2018,"Dallas, Texas, United States",within an hour,100,91,FALSE,,2,TRUE,TRUE
24462521,Nat,03-12-2014,"New York, New York, United States",within an hour,100,81,FALSE,Oak Lawn,2,TRUE,TRUE
22863492,Leslie,22-10-2014,"Dallas, Texas, United States",within an hour,100,96,FALSE,Oak Cliff,2,TRUE,TRUE
100811797,Denise,22-10-2016,"Hammond, Indiana, United States",within a few hours,100,67,FALSE,Old East Dallas,1,TRUE,TRUE
375040136,Monique,09-11-2020,"Dallas, Texas, United States",within an hour,100,98,FALSE,Old East Dallas,3,TRUE,TRUE
64684142,Eslendy,27-03-2016,"Dallas, Texas, United States",within an hour,100,93,TRUE,Far North Dallas,3,TRUE,TRUE
193445118,Ketric,04-06-2018,US,within an hour,100,98,FALSE,Lake Highlands,1,TRUE,FALSE
363191315,Terry,18-08-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
287262809,Jameson,20-08-2019,"Dallas, Texas, United States",a few days or more,0,25,FALSE,Oak Lawn,0,TRUE,FALSE
407343929,Allison,15-06-2021,"Dallas, Texas, United States",,,,FALSE,,1,TRUE,TRUE
405494367,Jordan,05-06-2021,"Dallas, Texas, United States",within an hour,100,98,TRUE,,0,TRUE,FALSE
122869455,Mary,27-03-2017,"Dallas, Texas, United States",,,,FALSE,,2,TRUE,TRUE
72976757,Juyoung,20-05-2016,"Dallas, Texas, United States",,,100,FALSE,Far North Dallas,0,TRUE,FALSE
62918743,Lloyd,14-03-2016,"Dallas, Texas, United States",within an hour,100,74,FALSE,Oak Cliff,2,TRUE,TRUE
244568120,Kyle,21-02-2019,"Dallas, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,6,TRUE,TRUE
233901818,Upscale,02-01-2019,"Dallas, Texas, United States",within an hour,100,85,FALSE,,0,TRUE,TRUE
393114550,Travel,18-03-2021,US,within an hour,100,99,FALSE,Old East Dallas,4,TRUE,TRUE
405460414,Kelsie,05-06-2021,"Greenville, Texas, United States",within an hour,100,100,FALSE,,20,TRUE,TRUE
72164748,Aj,15-05-2016,"Dallas, Texas, United States",within an hour,98,100,FALSE,Oak Lawn,7,TRUE,TRUE
168570791,Camilla,18-01-2018,"Dallas, Texas, United States",within an hour,100,99,TRUE,Lakewood,2,TRUE,FALSE
61394699,Fredrick,03-03-2016,"Monroe, Louisiana, United States",,,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
95932384,Frehiwet,19-09-2016,"Dallas, Texas, United States",within a few hours,100,100,TRUE,Far North Dallas,0,TRUE,TRUE
7366105,Tony,08-07-2013,"Dallas, Texas, United States",within an hour,100,100,FALSE,Oak Lawn,0,TRUE,TRUE
152071945,Anna,25-09-2017,"Dallas, Texas, United States",within an hour,100,98,FALSE,Northeast Dallas,1,TRUE,FALSE
364004962,Chase,23-08-2020,"Murphy, Texas, United States",within an hour,100,100,TRUE,Royal Oaks,6,TRUE,TRUE
15497032,Dallas,13-05-2014,"Dallas, Texas, United States",within an hour,100,100,FALSE,Northwest Dallas,0,TRUE,TRUE
405807186,Leslie,07-06-2021,"Houston, Texas, United States",within an hour,100,100,FALSE,North Dallas,0,TRUE,FALSE
357338234,Keshia,19-07-2020,"Rowlett, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
50122489,Destinee,29-11-2015,"Dallas, Texas, United States",,,0,FALSE,West Dallas,0,TRUE,TRUE
403934051,Iesha,28-05-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,1,TRUE,TRUE
71423,Anthony,18-01-2010,"Chicago, Illinois, United States",within an hour,98,99,FALSE,Radnor - Fort Myer Heights,9,TRUE,TRUE
386242653,Sofia,27-01-2021,"Dallas, Texas, United States",within an hour,100,82,FALSE,Far North Dallas,1,TRUE,TRUE
349617521,Juanita,11-06-2020,"Arlington, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
407580873,Megan And Curtis,17-06-2021,"Dallas, Texas, United States",within a few hours,100,97,TRUE,Oak Cliff,1,TRUE,TRUE
407658916,Aaja,17-06-2021,US,within an hour,86,82,FALSE,Old East Dallas,0,TRUE,FALSE
76129951,Jillian,06-06-2016,"Dallas, Texas, United States",within an hour,100,97,TRUE,Old East Dallas,7,TRUE,TRUE
407831997,Scott,18-06-2021,"Dallas, Texas, United States",within an hour,100,99,TRUE,Cedar Crest,4,TRUE,TRUE
408003573,Marilyn,19-06-2021,US,within an hour,100,99,FALSE,Cedar Crest,2,TRUE,TRUE
401594421,Tiffannie,14-05-2021,"Dallas, Texas, United States",within an hour,100,97,FALSE,Bishop Arts District,6,TRUE,TRUE
83747773,Living Luxury,14-07-2016,"Austin, Texas, United States",within an hour,100,99,FALSE,Far North Dallas,3,TRUE,TRUE
408433762,Esther,21-06-2021,US,within an hour,100,97,TRUE,North Dallas,1,FALSE,TRUE
38817842,Noah,18-07-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Vickery Meadow,1,TRUE,TRUE
219702805,Marcela,09-10-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
408744362,K&M Luxury Stays,23-06-2021,"Queens, New York, United States",within an hour,100,100,TRUE,Far North Dallas,1,TRUE,TRUE
99260624,Leisa,11-10-2016,"Aubrey, Texas, United States",within an hour,100,99,TRUE,Oak Cliff,0,TRUE,FALSE
126913261,Tyler,21-04-2017,"Dallas, Texas, United States",within an hour,100,99,FALSE,Dallas Downtown Historic District,2,TRUE,TRUE
81675305,John,04-07-2016,"Oak Park, California, United States",within an hour,100,97,TRUE,Wilshire Heights,0,TRUE,TRUE
156240401,Casaia,25-10-2017,"Los Angeles, California, United States",a few days or more,0,100,FALSE,Far North Dallas,1,TRUE,TRUE
408989110,Chere,24-06-2021,"San Antonio, Texas, United States",within an hour,100,100,TRUE,Lower Greenville,0,TRUE,TRUE
100555769,Candace And Tarun,20-10-2016,"Covington, Kentucky, United States",within an hour,100,99,TRUE,,6,TRUE,FALSE
285836561,Guerly,14-08-2019,"Rowlett, Texas, United States",within an hour,100,98,FALSE,Far North Dallas,2,TRUE,TRUE
409141839,Gary,25-06-2021,US,within an hour,100,85,FALSE,Oak Cliff,0,TRUE,TRUE
409189314,Dash,25-06-2021,US,a few days or more,0,67,FALSE,West Dallas,0,TRUE,TRUE
83327719,Destinee,12-07-2016,"Dallas, Texas, United States",within a few hours,100,14,FALSE,,0,TRUE,TRUE
112884651,Babu,23-01-2017,"Dallas, Texas, United States",,,,FALSE,Oak Lawn,0,TRUE,TRUE
120009235,Queen,09-03-2017,"Dallas, Texas, United States",within an hour,93,100,FALSE,Dallas Downtown Historic District,2,TRUE,TRUE
366496283,Johnny,08-09-2020,"Dallas, Texas, United States",within an hour,100,94,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
58070514,Brittany,09-02-2016,"Dallas, Texas, United States",within a day,100,71,FALSE,Kessler,0,TRUE,TRUE
338570291,Quang,24-02-2020,US,within an hour,100,100,FALSE,Old East Dallas,0,TRUE,FALSE
28823091,Melissa,05-03-2015,"Dallas, Texas, United States",within a day,50,72,FALSE,Oak Cliff,5,TRUE,FALSE
390400534,TravelBae,27-02-2021,"Dallas, Texas, United States",within an hour,75,90,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
203603888,Kennery,19-07-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
55644246,Cindy,22-01-2016,"Fort Worth, Texas, United States",within an hour,100,100,FALSE,West Dallas,2,TRUE,FALSE
171918351,Abigail,06-02-2018,"Houston, Texas, United States",within an hour,100,99,FALSE,Braeswood Place,28,TRUE,TRUE
410522913,Andrea,02-07-2021,US,within an hour,100,95,FALSE,Cedar Crest,0,TRUE,TRUE
187435977,Akume,02-05-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,West Dallas,1,TRUE,TRUE
411166895,Kaitlyn,05-07-2021,US,within an hour,100,100,FALSE,Far North Dallas,1,TRUE,TRUE
25741592,Ezrah,07-01-2015,"Grand Prairie, Texas, United States",a few days or more,43,69,FALSE,Cedar Crest,1,TRUE,TRUE
8391909,Andreas,25-08-2013,"London, England, United Kingdom",within an hour,100,100,TRUE,Little Forest Hills,0,TRUE,TRUE
15988807,Ford,26-05-2014,"Dallas, Texas, United States",,,68,FALSE,Casa View,0,TRUE,TRUE
411550914,Rachel,07-07-2021,"Atascadero, California, United States",within an hour,100,100,TRUE,Oak Lawn,0,TRUE,TRUE
216504092,Dallas,20-09-2018,"Dallas, Texas, United States",within a few hours,80,69,FALSE,,0,TRUE,TRUE
382469898,Skyy,31-12-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
411685128,Desiree,08-07-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
305176376,Nailah,29-10-2019,"Citrus Heights, California, United States",within an hour,100,100,FALSE,Northeast Dallas,0,TRUE,TRUE
72468120,Lauren,17-05-2016,"Weatherford, Texas, United States",within a few hours,100,50,FALSE,,0,TRUE,TRUE
411527590,Sj Luxury,07-07-2021,US,within a day,90,100,FALSE,Old East Dallas,1,TRUE,TRUE
146477,Sabrina And Julius,17-06-2010,"Grapevine, Texas, United States",within an hour,100,92,FALSE,Kessler,0,TRUE,TRUE
158221840,Matthew,10-11-2017,"Dallas, Texas, United States",within an hour,100,98,TRUE,Oak Cliff,0,TRUE,TRUE
63381376,Nik,17-03-2016,"Midland, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,2,TRUE,TRUE
341146885,Jadifi,10-03-2020,"Maricopa, Arizona, United States",within a few hours,100,100,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
54552113,Majenica,13-01-2016,"Dallas, Texas, United States",,,67,FALSE,Lower Greenville,0,TRUE,TRUE
313444463,Cain,30-11-2019,"Irving, Texas, United States",within an hour,100,92,FALSE,Oak Cliff,0,TRUE,TRUE
146465529,Alex,17-08-2017,"Aubrey, Texas, United States",within an hour,90,78,TRUE,Northwest Dallas,0,TRUE,TRUE
395505843,Tyler,04-04-2021,"Grand Prairie, Texas, United States",,,100,FALSE,Oak Cliff,0,TRUE,TRUE
25134399,Erin,23-12-2014,"Dallas, Texas, United States",within an hour,100,98,TRUE,Eastwood Hills,1,TRUE,TRUE
413151817,Brittany,15-07-2021,"Dallas, Texas, United States",,,71,FALSE,,0,TRUE,TRUE
413168104,Dale,15-07-2021,"Arlington, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
35999704,Deeana,16-06-2015,"Dallas, Texas, United States",within an hour,100,100,TRUE,Lakewood,0,TRUE,TRUE
411987840,Tereasa,10-07-2021,"Dallas, Texas, United States",within an hour,100,90,TRUE,White Rock Hills,0,TRUE,TRUE
102268300,Jasmin,02-11-2016,"Irving, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
413855313,Avi,19-07-2021,IL,within an hour,93,94,FALSE,Lake Highlands,9,TRUE,TRUE
84545464,Miranda,18-07-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,Oak Lawn,1,TRUE,TRUE
348771660,Aliyah,05-06-2020,"Dallas, Texas, United States",,,100,FALSE,Lake Highlands,0,TRUE,TRUE
412779405,Angelica,13-07-2021,US,within an hour,100,100,FALSE,Design District,1,TRUE,TRUE
414207281,Stoneman Luxury,20-07-2021,"Fort Worth, Texas, United States",within an hour,100,100,TRUE,South Dallas,1,TRUE,TRUE
68299103,E,21-04-2016,"Dallas, Texas, United States",within an hour,100,96,TRUE,Lake Highlands,0,TRUE,TRUE
171136598,Ozara,01-02-2018,"Lewisville, Texas, United States",within a few hours,90,94,FALSE,Old East Dallas,2,TRUE,TRUE
351602005,Jamerez,23-06-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,,4,TRUE,TRUE
9382765,Chris & Stacey,12-10-2013,"Edmond, Oklahoma, United States",within a few hours,100,93,FALSE,,1,TRUE,TRUE
342240389,Shelly Marie,22-03-2020,"Dallas, Texas, United States",,,86,FALSE,,0,TRUE,TRUE
294407892,"Kelly, RightSpot Travel",12-09-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,South Dallas,0,TRUE,TRUE
388879945,Jay & Ro,16-02-2021,"Dallas, Texas, United States",,,67,FALSE,Old East Dallas,0,TRUE,TRUE
188216491,Dagmawi,06-05-2018,"Houston, Texas, United States",,,0,FALSE,Riverway Estates/Bruton Terrace,0,TRUE,TRUE
414947138,Modern Love,24-07-2021,"Grand Prairie, Texas, United States",within a few hours,89,63,TRUE,,0,TRUE,TRUE
399108610,Oksana,28-04-2021,"Dallas, Texas, United States",within an hour,92,100,TRUE,Far North Dallas,0,TRUE,TRUE
387471045,Harry,06-02-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
188404825,Jarrett And Tana,07-05-2018,"Dallas, Texas, United States",within an hour,100,99,TRUE,Oak Cliff,0,TRUE,TRUE
134973535,Brad,13-06-2017,"Sherman, Texas, United States",within a few hours,95,99,TRUE,,0,TRUE,TRUE
85748009,Daniel,24-07-2016,"Carrollton, Texas, United States",within an hour,99,100,FALSE,Southwest Carrollton,12,TRUE,TRUE
137169475,Austin,26-06-2017,"Dallas, Texas, United States",,,100,FALSE,Cityplace,0,TRUE,TRUE
147491369,Esther,24-08-2017,"Dallas, Texas, United States",within an hour,100,100,FALSE,Wolf Creek,0,TRUE,TRUE
349705262,Will,11-06-2020,"Dallas, Texas, United States",within an hour,100,76,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
247280446,Melanie,06-03-2019,"Flint, Michigan, United States",within an hour,100,100,FALSE,,1,TRUE,TRUE
336998196,Loretta,18-02-2020,"Irving, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,3,TRUE,TRUE
110821540,Maritza,10-01-2017,"Dallas, Texas, United States",,,97,FALSE,Old East Dallas,0,FALSE,TRUE
357005625,Jaquayta,17-07-2020,US,,,,FALSE,Buckner Terrace / Everglade Park,0,TRUE,FALSE
415725578,Kim,28-07-2021,"Dallas, Texas, United States",within an hour,100,81,TRUE,Casa View,1,TRUE,TRUE
71692768,Maria,12-05-2016,"Dallas, Texas, United States",within an hour,100,100,FALSE,,2,TRUE,TRUE
301580184,Deangelo,10-10-2019,"Irving, Texas, United States",,,100,FALSE,Old East Dallas,0,TRUE,TRUE
376711444,Good2B Homes,23-11-2020,"Grand Prairie, Texas, United States",within an hour,100,100,FALSE,Old East Dallas,0,TRUE,TRUE
75111702,Emily,31-05-2016,"Colleyville, Texas, United States",within an hour,100,99,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
83178357,Paul,11-07-2016,"Copper Canyon, Texas, United States",within an hour,100,99,TRUE,Northwest Dallas,5,TRUE,TRUE
408378889,Thurlene,21-06-2021,"Dallas, Texas, United States",within a day,50,67,FALSE,,1,TRUE,TRUE
71904530,NJN Enterprises,14-05-2016,"Dallas, Texas, United States",within an hour,93,100,TRUE,Old East Dallas,3,TRUE,TRUE
236816559,Edgar,15-01-2019,"Dallas, Texas, United States",within an hour,100,92,FALSE,,0,TRUE,TRUE
100398839,Luxury Society,19-10-2016,"Cedar Hill, Texas, United States",a few days or more,0,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
391462011,Premier 89,07-03-2021,"New York, New York, United States",within a few hours,90,93,FALSE,,1,TRUE,TRUE
368453656,Jarred,20-09-2020,"DeSoto, Texas, United States",within an hour,100,100,FALSE,Cedars,0,TRUE,FALSE
384827082,Taylor,16-01-2021,"New York, New York, United States",within an hour,100,100,FALSE,Old East Dallas,0,TRUE,FALSE
341522933,Krashe,13-03-2020,"Dallas, Texas, United States",within a few hours,89,74,FALSE,Far North Dallas,1,TRUE,FALSE
323497592,JuConnect,02-01-2020,US,within an hour,100,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
293238139,Jesse,08-09-2019,"Dallas, Texas, United States",within an hour,100,84,TRUE,Cedar Crest,0,TRUE,TRUE
351471449,Bhargavi,23-06-2020,US,within an hour,100,100,FALSE,,9,TRUE,TRUE
175507785,Luxe Lodging,26-02-2018,"Dallas, Texas, United States",within an hour,93,88,TRUE,Downtown West,4,TRUE,TRUE
416833669,Nick,04-08-2021,US,within a few hours,100,92,FALSE,Oak Lawn,0,FALSE,FALSE
207097707,Fanchon,03-08-2018,"Dallas, Texas, United States",within an hour,100,88,FALSE,Vickery Meadow,1,TRUE,TRUE
416890129,Jakayla,04-08-2021,"Dallas, Texas, United States",within an hour,97,100,TRUE,Dallas Downtown Historic District,5,TRUE,TRUE
241994325,Uchechi,09-02-2019,"Dallas, Texas, United States",,,95,TRUE,Far North Dallas,0,TRUE,TRUE
23755971,Rico,14-11-2014,"Dallas, Texas, United States",,,100,TRUE,Oak Lawn,1,TRUE,TRUE
98693126,Michael,07-10-2016,"Plano, Texas, United States",within a few hours,86,100,FALSE,Oak Lawn,0,TRUE,TRUE
279319890,M,26-07-2019,US,,,100,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
311073918,Shiroh,21-11-2019,"Dallas, Texas, United States",within an hour,100,97,TRUE,North Dallas,5,TRUE,TRUE
417089157,Amber,05-08-2021,"Garland, Texas, United States",within an hour,100,90,FALSE,Old East Dallas,2,TRUE,TRUE
88939799,Marisol,09-08-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
417551821,Jacob,08-08-2021,"Dallas, Texas, United States",within an hour,80,0,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
6108970,Citizen Nomad,26-04-2013,"Oak Point, Texas, United States",within an hour,100,100,TRUE,Oak Lawn,6,TRUE,TRUE
417642627,Brenda,09-08-2021,US,within an hour,100,98,FALSE,Design District,1,TRUE,TRUE
417677922,Chyenne,09-08-2021,"Dallas, Texas, United States",within an hour,100,87,TRUE,Cedars,0,TRUE,TRUE
138145865,Sorin,02-07-2017,US,within an hour,100,100,TRUE,Old East Dallas,0,TRUE,FALSE
132957770,Mariam,01-06-2017,"Dallas, Texas, United States",within an hour,100,97,FALSE,Dallas Downtown Historic District,0,TRUE,TRUE
203864158,Jonathan,20-07-2018,"Dallas, Texas, United States",within an hour,100,99,FALSE,Vickery Meadow,0,TRUE,TRUE
415968741,Steven,30-07-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,FALSE
143969022,Vacasa Texas,02-08-2017,"Portland, Oregon, United States",within an hour,93,99,FALSE,Padre Island,252,TRUE,TRUE
175759431,C L,27-02-2018,"Dallas, Texas, United States",within an hour,100,100,FALSE,Dallas Downtown Historic District,0,TRUE,FALSE
416547107,Angel,02-08-2021,"Dallas, Texas, United States",within an hour,100,97,TRUE,Far North Dallas,3,TRUE,TRUE
417956989,Ido,11-08-2021,"Austin, Texas, United States",within an hour,100,100,TRUE,,0,TRUE,TRUE
413236511,Christopher,15-07-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Northwest Dallas,4,TRUE,TRUE
33847750,Classified Stays,20-05-2015,"Dallas, Texas, United States",within an hour,100,96,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
418079341,David,12-08-2021,"Dallas, Texas, United States",within an hour,100,99,TRUE,Peak's Suburban Addition,0,TRUE,TRUE
5615582,RoomPicks,25-03-2013,"Miami, Florida, United States",within an hour,100,98,FALSE,South Beach,2670,TRUE,TRUE
418159053,Paul,12-08-2021,"Colleyville, Texas, United States",within an hour,90,99,FALSE,Old East Dallas,1,TRUE,TRUE
418173120,Ajteni,12-08-2021,"Heath, Texas, United States",within an hour,100,97,FALSE,Far North Dallas,1,TRUE,TRUE
151537387,James,21-09-2017,"Arlington, Texas, United States",,,0,FALSE,Dallas Downtown Historic District,1,TRUE,TRUE
418186279,Julia & Isaac,12-08-2021,"Dallas, Texas, United States",within an hour,100,100,FALSE,Oak Cliff,1,TRUE,TRUE
13361738,Matt,21-03-2014,US,,,67,FALSE,Beckley Club Estates,0,TRUE,FALSE
254410212,Marissa,09-04-2019,"Grand Prairie, Texas, United States",within an hour,98,97,FALSE,Lower Greenville,3,TRUE,TRUE
,,,,,,,,,,,
410291824,Alex & Dania,01-07-2021,"Dallas, Texas, United States",within an hour,100,97,TRUE,Lower Greenville,0,TRUE,TRUE
,,,,,,,,,,,
212022302,Michael,27-08-2018,"Midland, Texas, United States",within an hour,100,99,TRUE,Lake Highlands,1,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
411092914,Ita,05-07-2021,US,within an hour,100,87,TRUE,Oak Lawn,1,TRUE,TRUE
419237632,Tracy,19-08-2021,"Plano, Texas, United States",within an hour,100,98,TRUE,Lower Greenville,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
419519764,Lani,21-08-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Bishop Arts District,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
375046437,Homily Stays,09-11-2020,"Mesquite, Texas, United States",within an hour,100,88,TRUE,Las Colinas,2,TRUE,TRUE
169289371,Veste,22-01-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Fort Worth,4,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
34821388,Lauren,02-06-2015,"Forney, Texas, United States",within an hour,100,88,TRUE,,0,TRUE,TRUE
146034262,Derek,14-08-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
,,,,,,,,,,,
17222607,David,24-06-2014,"Dallas, Texas, United States",within an hour,100,100,TRUE,Little Forest Hills,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
153592204,Luxx Nest,07-10-2017,"Fort Worth, Texas, United States",within an hour,100,100,TRUE,Peak's Suburban Addition,6,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
414861542,Jacob,24-07-2021,"Dallas, Texas, United States",within an hour,98,96,TRUE,Lower Greenville,0,TRUE,TRUE
,,,,,,,,,,,
100423131,Lindsay,19-10-2016,"Fairview, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,0,TRUE,TRUE
,,,,,,,,,,,
393595864,Brandon,21-03-2021,US,within an hour,100,98,TRUE,Far North Dallas,2,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
372547869,Blessed Bookings,19-10-2020,"DeSoto, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
394142542,Mayaa,25-03-2021,"Irving, Texas, United States",within an hour,97,99,TRUE,Far North Dallas,2,TRUE,TRUE
365253108,Hung,31-08-2020,"Dallas, Texas, United States",within an hour,100,100,TRUE,Far North Dallas,1,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
190513062,Marc,19-05-2018,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,1,TRUE,FALSE
50090525,Owais & Riffat,29-11-2015,"Frisco, Texas, United States",within an hour,100,99,TRUE,West Dallas,0,TRUE,TRUE
,,,,,,,,,,,
421313443,Flo,02-09-2021,"Dallas, Texas, United States",within an hour,100,96,TRUE,Old East Dallas,0,TRUE,TRUE
419052541,Tj,18-08-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Far North Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
45865628,Christine,05-10-2015,"Euless, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
73407361,Mesh,22-05-2016,"Dallas, Texas, United States",within an hour,100,96,TRUE,Northwest Dallas,1,TRUE,TRUE
,,,,,,,,,,,
252839975,Armani,02-04-2019,"Dallas, Texas, United States",within an hour,100,98,TRUE,Far North Dallas,8,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
291193593,Desi,02-09-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
66883444,DaSean,12-04-2016,"Atlanta, Georgia, United States",within an hour,100,99,TRUE,Frenchtown,8,TRUE,TRUE
422766100,Walter,12-09-2021,US,within an hour,75,100,TRUE,Oak Lawn,0,TRUE,FALSE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
423266298,Oak,16-09-2021,US,within an hour,100,82,TRUE,Oak Lawn,0,TRUE,TRUE
,,,,,,,,,,,
423291208,Shantell,16-09-2021,US,within an hour,80,90,TRUE,Oak Lawn,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
76241443,Corey,06-06-2016,"Dallas, Texas, United States",within an hour,100,100,TRUE,Northwest Dallas,0,TRUE,TRUE
317728506,Shameka,15-12-2019,"Dallas, Texas, United States",within an hour,100,100,TRUE,Old East Dallas,0,TRUE,TRUE
50071930,Ab,28-11-2015,"Los Angeles, California, United States",within an hour,97,95,TRUE,Oak Cliff,3,TRUE,TRUE
413487272,Stevi,17-07-2021,"Dallas, Texas, United States",within an hour,100,96,TRUE,El Tivoli Place,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
424023909,Anna,21-09-2021,"Dallas, Texas, United States",within an hour,75,100,TRUE,Casa View,1,TRUE,TRUE
415131046,Fran,25-07-2021,US,within an hour,100,93,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
397142905,E. Legacy,15-04-2021,"Dallas, Texas, United States",within an hour,100,100,TRUE,Oak Cliff,1,TRUE,TRUE
,,,,,,,,,,,
424369452,Margaret,23-09-2021,US,within an hour,80,96,TRUE,Old East Dallas,0,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
2558392,Jacqueline,05-06-2012,"Dallas, Texas, United States",within a few hours,100,73,TRUE,Northwest Dallas,1,TRUE,TRUE
,,,,,,,,,,,
271869061,Emily,27-06-2019,"Dallas, Texas, United States",within an hour,100,95,TRUE,Far North Dallas,0,TRUE,TRUE
236146969,Empire Luxury Stays,12-01-2019,"Grand Prairie, Texas, United States",within an hour,61,99,TRUE,Victory Park,1,TRUE,TRUE
141551161,Kayla,20-07-2017,"Richardson, Texas, United States",within an hour,100,100,TRUE,Dallas Downtown Historic District,3,TRUE,TRUE
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
112691595,Pooja,22-01-2017,"Dallas, Texas, United States",within an hour,100,100,TRUE,West Dallas,0,TRUE,TRUE
,,,,,,,,,,,
383139397,Erin,05-01-2021,"Dallas, Texas, United States",within an hour,100,98,TRUE,Old East Dallas,0,TRUE,FALSE
